"ID","Year","soyarea"
"CR273202","X2005",1.65478563308716
"CR273202","X2010",0
"CR273202","X2012",0
"CR273203","X2005",11.5928888320923
"CR273203","X2010",0
"CR273203","X2012",0
"CR273204","X2005",40.0413665771484
"CR273204","X2010",0
"CR273204","X2012",0
"CR273205","X2005",37.9053993225098
"CR273205","X2010",0
"CR273205","X2012",0
"CR273206","X2005",10937.1640625
"CR273206","X2010",12460.1435546875
"CR273206","X2012",14429.4912109375
"CR273207","X2005",6408.6650390625
"CR273207","X2010",7507.71630859375
"CR273207","X2012",8696.4541015625
"CR273208","X2005",1057.70666503906
"CR273208","X2010",1021.78033447266
"CR273208","X2012",1161.05200195312
"CR273209","X2005",389.280853271484
"CR273209","X2010",507.049774169922
"CR273209","X2012",655.974792480469
"CR273210","X2005",795.329711914062
"CR273210","X2010",1474.85192871094
"CR273210","X2012",2075.02001953125
"CR273211","X2005",235.337066650391
"CR273211","X2010",433.649230957031
"CR273211","X2012",621.792358398438
"CR273212","X2005",21.3273983001709
"CR273212","X2010",4.90859079360962
"CR273212","X2012",6.83940649032593
"CR273213","X2005",23.1954574584961
"CR273213","X2010",0
"CR273213","X2012",0
"CR273214","X2005",16.7083892822266
"CR273214","X2010",0
"CR273214","X2012",0
"CR273215","X2005",0.0844874680042267
"CR273215","X2010",0
"CR273215","X2012",0
"CR273216","X2005",0
"CR273216","X2010",15.3066930770874
"CR273216","X2012",2.1713240146637
"CR273217","X2005",0
"CR273217","X2010",9.77516651153564
"CR273217","X2012",1.35544085502625
"CR273218","X2005",16.0199928283691
"CR273218","X2010",33.4827537536621
"CR273218","X2012",45.5740509033203
"CR273219","X2005",52.5115776062012
"CR273219","X2010",102.57568359375
"CR273219","X2012",149.82666015625
"CR273220","X2005",3.57680320739746
"CR273220","X2010",7.02089595794678
"CR273220","X2012",10.3361663818359
"CR273221","X2005",0
"CR273221","X2010",0
"CR273221","X2012",0
"CR273222","X2005",26.8685321807861
"CR273222","X2010",29.6818904876709
"CR273222","X2012",56.6446342468262
"CR273223","X2005",21.8211097717285
"CR273223","X2010",24.5991668701172
"CR273223","X2012",93.3148498535156
"CR273224","X2005",7.14580202102661
"CR273224","X2010",7.64152717590332
"CR273224","X2012",13.1916275024414
"CR273225","X2005",0
"CR273225","X2010",0
"CR273225","X2012",0
"CR273226","X2005",0
"CR273226","X2010",0
"CR273226","X2012",0
"CR273227","X2005",0
"CR273227","X2010",0
"CR273227","X2012",0
"CR274185","X2005",0
"CR274185","X2010",0
"CR274185","X2012",0
"CR274186","X2005",48.6543464660645
"CR274186","X2010",98.9735946655273
"CR274186","X2012",104.984214782715
"CR274187","X2005",2502.59375
"CR274187","X2010",7192.35986328125
"CR274187","X2012",8622.8505859375
"CR274188","X2005",5037.05517578125
"CR274188","X2010",14725.869140625
"CR274188","X2012",17332.42578125
"CR274189","X2005",1011.66375732422
"CR274189","X2010",3405.3603515625
"CR274189","X2012",3997.3232421875
"CR274190","X2005",8.91775798797607
"CR274190","X2010",121.110931396484
"CR274190","X2012",363.380340576172
"CR274191","X2005",0
"CR274191","X2010",26.655424118042
"CR274191","X2012",218.050476074219
"CR274192","X2005",29.3123474121094
"CR274192","X2010",181.006652832031
"CR274192","X2012",574.613342285156
"CR274193","X2005",290.070037841797
"CR274193","X2010",742.754028320312
"CR274193","X2012",1026.40441894531
"CR274194","X2005",214.227310180664
"CR274194","X2010",514.595031738281
"CR274194","X2012",634.198364257812
"CR274195","X2005",15.4976253509521
"CR274195","X2010",0
"CR274195","X2012",20.394495010376
"CR274196","X2005",13.8130531311035
"CR274196","X2010",0
"CR274196","X2012",18.0838584899902
"CR274197","X2005",0.154477223753929
"CR274197","X2010",0
"CR274197","X2012",0.220157727599144
"CR274198","X2005",0
"CR274198","X2010",0
"CR274198","X2012",0
"CR274199","X2005",0
"CR274199","X2010",0
"CR274199","X2012",0
"CR274200","X2005",0
"CR274200","X2010",0
"CR274200","X2012",0
"CR274201","X2005",0
"CR274201","X2010",0
"CR274201","X2012",0
"CR274202","X2005",0
"CR274202","X2010",0
"CR274202","X2012",0
"CR274203","X2005",0
"CR274203","X2010",0
"CR274203","X2012",0
"CR274204","X2005",0
"CR274204","X2010",0
"CR274204","X2012",0
"CR274205","X2005",44.3643913269043
"CR274205","X2010",34.7629623413086
"CR274205","X2012",37.4816284179688
"CR274206","X2005",467.518768310547
"CR274206","X2010",384.605560302734
"CR274206","X2012",414.354705810547
"CR274207","X2005",453.483428955078
"CR274207","X2010",381.503265380859
"CR274207","X2012",409.967895507812
"CR274208","X2005",181.84716796875
"CR274208","X2010",146.778427124023
"CR274208","X2012",156.780349731445
"CR274209","X2005",0
"CR274209","X2010",0
"CR274209","X2012",0
"CR274210","X2005",4.51840925216675
"CR274210","X2010",1.67222237586975
"CR274210","X2012",2.33710789680481
"CR274211","X2005",6.97548151016235
"CR274211","X2010",0
"CR274211","X2012",0
"CR274212","X2005",8.11396312713623
"CR274212","X2010",0
"CR274212","X2012",0
"CR274213","X2005",12.9856061935425
"CR274213","X2010",0
"CR274213","X2012",0
"CR274214","X2005",1.38269209861755
"CR274214","X2010",0
"CR274214","X2012",0
"CR274215","X2005",0
"CR274215","X2010",0.00840440578758717
"CR274215","X2012",0
"CR274216","X2005",0
"CR274216","X2010",0.296915918588638
"CR274216","X2012",0
"CR274217","X2005",0
"CR274217","X2010",0.167793706059456
"CR274217","X2012",0
"CR274218","X2005",0
"CR274218","X2010",0.000123745980090462
"CR274218","X2012",0
"CR274219","X2005",0.117396898567677
"CR274219","X2010",0.220018923282623
"CR274219","X2012",0.318886041641235
"CR274220","X2005",0
"CR274220","X2010",0
"CR274220","X2012",0
"CR274221","X2005",32.8148727416992
"CR274221","X2010",33.9088439941406
"CR274221","X2012",30.6234683990479
"CR274222","X2005",8.19338321685791
"CR274222","X2010",8.41789245605469
"CR274222","X2012",7.6053900718689
"CR274223","X2005",0
"CR274223","X2010",0
"CR274223","X2012",3.85780763626099
"CR274224","X2005",0
"CR274224","X2010",0
"CR274224","X2012",0
"CR274225","X2005",0
"CR274225","X2010",0
"CR274225","X2012",0
"CR274226","X2005",0
"CR274226","X2010",0
"CR274226","X2012",0
"CR275186","X2005",0
"CR275186","X2010",0
"CR275186","X2012",0
"CR275187","X2005",621.333129882812
"CR275187","X2010",2067.3408203125
"CR275187","X2012",2345.45288085938
"CR275188","X2005",2462.10473632812
"CR275188","X2010",7227.6162109375
"CR275188","X2012",8515.373046875
"CR275189","X2005",171.455963134766
"CR275189","X2010",520.418212890625
"CR275189","X2012",610.475646972656
"CR275190","X2005",0
"CR275190","X2010",6.3875732421875
"CR275190","X2012",50.3992233276367
"CR275191","X2005",0
"CR275191","X2010",16.1713237762451
"CR275191","X2012",128.007171630859
"CR275192","X2005",0
"CR275192","X2010",204.064697265625
"CR275192","X2012",511.298431396484
"CR275193","X2005",83.9460067749023
"CR275193","X2010",364.565338134766
"CR275193","X2012",616.089721679688
"CR275194","X2005",28.0555171966553
"CR275194","X2010",117.448501586914
"CR275194","X2012",228.082962036133
"CR275195","X2005",10.9399719238281
"CR275195","X2010",0
"CR275195","X2012",14.7345275878906
"CR275196","X2005",5.16999340057373
"CR275196","X2010",0
"CR275196","X2012",6.90072250366211
"CR275197","X2005",0
"CR275197","X2010",0
"CR275197","X2012",0
"CR275198","X2005",0
"CR275198","X2010",0
"CR275198","X2012",0
"CR275199","X2005",0
"CR275199","X2010",0
"CR275199","X2012",0
"CR275200","X2005",0
"CR275200","X2010",0
"CR275200","X2012",0
"CR275201","X2005",0
"CR275201","X2010",0
"CR275201","X2012",0
"CR275202","X2005",0
"CR275202","X2010",0
"CR275202","X2012",0
"CR275203","X2005",0
"CR275203","X2010",0
"CR275203","X2012",0
"CR275204","X2005",0
"CR275204","X2010",0
"CR275204","X2012",0
"CR275205","X2005",13.2253770828247
"CR275205","X2010",9.92885780334473
"CR275205","X2012",10.5231151580811
"CR275206","X2005",16.473274230957
"CR275206","X2010",13.5920839309692
"CR275206","X2012",14.5423889160156
"CR275207","X2005",43.8632011413574
"CR275207","X2010",34.0917739868164
"CR275207","X2012",36.1525497436523
"CR275208","X2005",0
"CR275208","X2010",0
"CR275208","X2012",0
"CR275209","X2005",0
"CR275209","X2010",0
"CR275209","X2012",0
"CR275210","X2005",1.87635064125061
"CR275210","X2010",0
"CR275210","X2012",0
"CR275211","X2005",5.01007699966431
"CR275211","X2010",0
"CR275211","X2012",0
"CR275212","X2005",3.09954595565796
"CR275212","X2010",0
"CR275212","X2012",0
"CR275213","X2005",0.727034747600555
"CR275213","X2010",0
"CR275213","X2012",0
"CR275214","X2005",0
"CR275214","X2010",0
"CR275214","X2012",0
"CR275215","X2005",0
"CR275215","X2010",0
"CR275215","X2012",0
"CR275216","X2005",0
"CR275216","X2010",0
"CR275216","X2012",0
"CR275217","X2005",0
"CR275217","X2010",0
"CR275217","X2012",0
"CR275218","X2005",0
"CR275218","X2010",0
"CR275218","X2012",0
"CR275219","X2005",0
"CR275219","X2010",0
"CR275219","X2012",0
"CR275220","X2005",11.037260055542
"CR275220","X2010",11.379976272583
"CR275220","X2012",10.3804807662964
"CR275221","X2005",161.810745239258
"CR275221","X2010",167.185516357422
"CR275221","X2012",150.879928588867
"CR275222","X2005",22.3218288421631
"CR275222","X2010",22.9603118896484
"CR275222","X2012",20.7243194580078
"CR275223","X2005",0
"CR275223","X2010",0
"CR275223","X2012",0
"CR275224","X2005",0
"CR275224","X2010",0
"CR275224","X2012",0
"CR275225","X2005",0
"CR275225","X2010",0
"CR275225","X2012",0
"CR275226","X2005",0
"CR275226","X2010",0
"CR275226","X2012",0
"CR276186","X2005",155.506149291992
"CR276186","X2010",588.046691894531
"CR276186","X2012",682.41162109375
"CR276187","X2005",361.230377197266
"CR276187","X2010",1430.27917480469
"CR276187","X2012",1706.83239746094
"CR276188","X2005",0
"CR276188","X2010",0
"CR276188","X2012",0
"CR276189","X2005",0
"CR276189","X2010",0
"CR276189","X2012",0
"CR276190","X2005",0
"CR276190","X2010",0
"CR276190","X2012",0
"CR276191","X2005",0
"CR276191","X2010",0
"CR276191","X2012",0
"CR276192","X2005",0
"CR276192","X2010",64.5175857543945
"CR276192","X2012",153.59684753418
"CR276193","X2005",0
"CR276193","X2010",33.5555686950684
"CR276193","X2012",94.8589782714844
"CR276194","X2005",0.044388622045517
"CR276194","X2010",9.03222370147705
"CR276194","X2012",22.9707317352295
"CR276195","X2005",3.16500020027161
"CR276195","X2010",0
"CR276195","X2012",4.209641456604
"CR276196","X2005",3.16214323043823
"CR276196","X2010",0
"CR276196","X2012",4.10717582702637
"CR276197","X2005",0
"CR276197","X2010",0
"CR276197","X2012",0
"CR276198","X2005",0
"CR276198","X2010",0
"CR276198","X2012",0
"CR276199","X2005",0
"CR276199","X2010",0
"CR276199","X2012",0
"CR276200","X2005",0
"CR276200","X2010",0
"CR276200","X2012",0
"CR276201","X2005",0
"CR276201","X2010",0
"CR276201","X2012",0
"CR276202","X2005",0
"CR276202","X2010",0
"CR276202","X2012",0
"CR276203","X2005",0
"CR276203","X2010",0
"CR276203","X2012",0
"CR276204","X2005",0
"CR276204","X2010",0
"CR276204","X2012",0
"CR276205","X2005",0
"CR276205","X2010",0
"CR276205","X2012",0
"CR276206","X2005",0
"CR276206","X2010",0
"CR276206","X2012",0
"CR276207","X2005",0
"CR276207","X2010",0
"CR276207","X2012",0
"CR276208","X2005",0
"CR276208","X2010",0
"CR276208","X2012",0
"CR276209","X2005",0
"CR276209","X2010",0
"CR276209","X2012",0
"CR276210","X2005",0
"CR276210","X2010",0
"CR276210","X2012",0
"CR276211","X2005",0
"CR276211","X2010",0
"CR276211","X2012",0
"CR276212","X2005",0
"CR276212","X2010",0
"CR276212","X2012",0
"CR276213","X2005",0
"CR276213","X2010",0
"CR276213","X2012",0
"CR276214","X2005",0
"CR276214","X2010",0
"CR276214","X2012",0
"CR276215","X2005",0
"CR276215","X2010",0
"CR276215","X2012",0
"CR276216","X2005",0
"CR276216","X2010",0
"CR276216","X2012",0
"CR276217","X2005",0
"CR276217","X2010",0
"CR276217","X2012",0
"CR276218","X2005",0
"CR276218","X2010",0
"CR276218","X2012",0
"CR276219","X2005",0
"CR276219","X2010",0
"CR276219","X2012",0
"CR276220","X2005",25.6221046447754
"CR276220","X2010",26.6300926208496
"CR276220","X2012",24.0750141143799
"CR276221","X2005",35.3708419799805
"CR276221","X2010",36.6060981750488
"CR276221","X2012",33.0814247131348
"CR276222","X2005",2.82892274856567
"CR276222","X2010",2.91125655174255
"CR276222","X2012",2.62992334365845
"CR276223","X2005",0
"CR276223","X2010",0
"CR276223","X2012",0
"CR276224","X2005",0
"CR276224","X2010",0
"CR276224","X2012",0
"CR276225","X2005",0
"CR276225","X2010",0
"CR276225","X2012",0
"CR276226","X2005",0
"CR276226","X2010",0
"CR276226","X2012",0
"CR277186","X2005",224.623184204102
"CR277186","X2010",716.731323242188
"CR277186","X2012",802.416625976562
"CR277187","X2005",86.3105926513672
"CR277187","X2010",300.796691894531
"CR277187","X2012",345.866516113281
"CR277188","X2005",5.16864824295044
"CR277188","X2010",0
"CR277188","X2012",0
"CR277189","X2005",0.848190546035767
"CR277189","X2010",0
"CR277189","X2012",0
"CR277190","X2005",0
"CR277190","X2010",0
"CR277190","X2012",0
"CR277191","X2005",0
"CR277191","X2010",0
"CR277191","X2012",0
"CR277192","X2005",0
"CR277192","X2010",0
"CR277192","X2012",0
"CR277193","X2005",0
"CR277193","X2010",0
"CR277193","X2012",0
"CR277194","X2005",0
"CR277194","X2010",0
"CR277194","X2012",0
"CR277195","X2005",0
"CR277195","X2010",0
"CR277195","X2012",0
"CR277196","X2005",0
"CR277196","X2010",0
"CR277196","X2012",0
"CR277197","X2005",0
"CR277197","X2010",0
"CR277197","X2012",0
"CR277198","X2005",0
"CR277198","X2010",0
"CR277198","X2012",0
"CR277199","X2005",0
"CR277199","X2010",0
"CR277199","X2012",0
"CR277200","X2005",0
"CR277200","X2010",0
"CR277200","X2012",0
"CR277201","X2005",0
"CR277201","X2010",0
"CR277201","X2012",0
"CR277202","X2005",0
"CR277202","X2010",0
"CR277202","X2012",0
"CR277203","X2005",0
"CR277203","X2010",0
"CR277203","X2012",0
"CR277204","X2005",0
"CR277204","X2010",0
"CR277204","X2012",0
"CR277205","X2005",0
"CR277205","X2010",0
"CR277205","X2012",0
"CR277206","X2005",0
"CR277206","X2010",0
"CR277206","X2012",0
"CR277207","X2005",0
"CR277207","X2010",0
"CR277207","X2012",0
"CR277208","X2005",0
"CR277208","X2010",0
"CR277208","X2012",0
"CR277209","X2005",0
"CR277209","X2010",0
"CR277209","X2012",0
"CR277210","X2005",0
"CR277210","X2010",0
"CR277210","X2012",0
"CR277211","X2005",0
"CR277211","X2010",0
"CR277211","X2012",0
"CR277212","X2005",0
"CR277212","X2010",0
"CR277212","X2012",0
"CR277213","X2005",0
"CR277213","X2010",0
"CR277213","X2012",0
"CR277214","X2005",0
"CR277214","X2010",0
"CR277214","X2012",0
"CR277215","X2005",0
"CR277215","X2010",0
"CR277215","X2012",0
"CR277216","X2005",0
"CR277216","X2010",0
"CR277216","X2012",0
"CR277217","X2005",0
"CR277217","X2010",0
"CR277217","X2012",0
"CR277218","X2005",0
"CR277218","X2010",0
"CR277218","X2012",0
"CR277219","X2005",0
"CR277219","X2010",0
"CR277219","X2012",0
"CR277220","X2005",0
"CR277220","X2010",0
"CR277220","X2012",0
"CR277221","X2005",0
"CR277221","X2010",0
"CR277221","X2012",0
"CR277222","X2005",0
"CR277222","X2010",0
"CR277222","X2012",0
"CR277223","X2005",0
"CR277223","X2010",0
"CR277223","X2012",0
"CR277224","X2005",0
"CR277224","X2010",0
"CR277224","X2012",0
"CR277225","X2005",0
"CR277225","X2010",0
"CR277225","X2012",0
"CR277226","X2005",0
"CR277226","X2010",0
"CR277226","X2012",0
"CR278186","X2005",0.154007717967033
"CR278186","X2010",0
"CR278186","X2012",0
"CR278187","X2005",0.662665069103241
"CR278187","X2010",0
"CR278187","X2012",0
"CR278188","X2005",2.44385647773743
"CR278188","X2010",0
"CR278188","X2012",0
"CR278189","X2005",1.57194662094116
"CR278189","X2010",0
"CR278189","X2012",0
"CR278190","X2005",0
"CR278190","X2010",0
"CR278190","X2012",0
"CR278191","X2005",0
"CR278191","X2010",0
"CR278191","X2012",0
"CR278192","X2005",0
"CR278192","X2010",0
"CR278192","X2012",0
"CR278193","X2005",0
"CR278193","X2010",0
"CR278193","X2012",0
"CR278194","X2005",0
"CR278194","X2010",0
"CR278194","X2012",0
"CR278195","X2005",0
"CR278195","X2010",0
"CR278195","X2012",0
"CR278196","X2005",0
"CR278196","X2010",0
"CR278196","X2012",0
"CR278197","X2005",0
"CR278197","X2010",0
"CR278197","X2012",0
"CR278198","X2005",0
"CR278198","X2010",0
"CR278198","X2012",0
"CR278199","X2005",0
"CR278199","X2010",0
"CR278199","X2012",0
"CR278200","X2005",0
"CR278200","X2010",0
"CR278200","X2012",0
"CR278201","X2005",0
"CR278201","X2010",0
"CR278201","X2012",0
"CR278202","X2005",0
"CR278202","X2010",0
"CR278202","X2012",0
"CR278203","X2005",0
"CR278203","X2010",0
"CR278203","X2012",0
"CR278204","X2005",0
"CR278204","X2010",0
"CR278204","X2012",0
"CR278205","X2005",0
"CR278205","X2010",0
"CR278205","X2012",0
"CR278206","X2005",0
"CR278206","X2010",0
"CR278206","X2012",0
"CR278207","X2005",0
"CR278207","X2010",0
"CR278207","X2012",0
"CR278208","X2005",0
"CR278208","X2010",0
"CR278208","X2012",0
"CR278209","X2005",0
"CR278209","X2010",0
"CR278209","X2012",0
"CR278210","X2005",0
"CR278210","X2010",0
"CR278210","X2012",0
"CR278211","X2005",0
"CR278211","X2010",0
"CR278211","X2012",0
"CR278212","X2005",0
"CR278212","X2010",0
"CR278212","X2012",0
"CR278213","X2005",0
"CR278213","X2010",0
"CR278213","X2012",0
"CR278214","X2005",0
"CR278214","X2010",0
"CR278214","X2012",0
"CR278215","X2005",0
"CR278215","X2010",0
"CR278215","X2012",0
"CR278216","X2005",0
"CR278216","X2010",0
"CR278216","X2012",0
"CR278217","X2005",0
"CR278217","X2010",0
"CR278217","X2012",0
"CR278218","X2005",0
"CR278218","X2010",0
"CR278218","X2012",0
"CR278219","X2005",0
"CR278219","X2010",0
"CR278219","X2012",0
"CR278220","X2005",0
"CR278220","X2010",0
"CR278220","X2012",0
"CR278221","X2005",0
